measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2015,550032.7484960932,557435.2948862576,542967.2501524385
4,YLLs (Years of Life Lost),4749,England,3,Both,8,15-19 years,294,All causes,1,Number,2018,52801.089250402685,53245.55868634882,52323.133922921355
4,YLLs (Years of Life Lost),4749,England,3,Both,37,20+ years,294,All causes,1,Number,2018,8290454.527091307,8327960.592372717,8248986.321809241
4,YLLs (Years of Life Lost),4749,England,3,Both,8,15-19 years,294,All causes,1,Number,2019,50514.86846522338,50948.19482426687,50100.68465764762
4,YLLs (Years of Life Lost),4749,England,3,Both,37,20+ years,294,All causes,1,Number,2019,8223109.362278172,8271572.550303775,8180408.517106789
4,YLLs (Years of Life Lost),4749,England,3,Both,8,15-19 years,294,All causes,1,Number,2020,45832.39155749768,46282.9673262149,45357.540912625205
4,YLLs (Years of Life Lost),4749,England,3,Both,37,20+ years,294,All causes,1,Number,2020,9313913.333562283,9366150.42847451,9260985.045238059
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2017,3606.443599580872,3681.377888255894,3533.520948075678
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2017,556829.4718354817,564357.8754527792,548872.5435709151
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2014,3403.5893110532643,3470.061462657007,3331.313177849598
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2014,541181.9507021585,548401.9119470286,533411.5569479315
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2016,3758.2528832818784,3829.3141947680433,3679.617084851244
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2016,554684.9698246574,561906.8250784744,547178.8423109255
4,YLLs (Years of Life Lost),4749,England,3,Both,8,15-19 years,294,All causes,1,Number,2021,57929.53564847202,58546.21252317163,57278.70280163866
4,YLLs (Years of Life Lost),4749,England,3,Both,37,20+ years,294,All causes,1,Number,2021,9558091.627279235,9627234.58380266,9493334.96347055
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2018,3501.505797337289,3584.024156425609,3415.2220517403407
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2018,564471.0985966775,572752.8909173905,556101.1403488391
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2019,3031.737662968975,3103.962828407116,2962.5718502696045
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2019,558896.1100787926,568203.4589112876,550463.213443616
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2020,2635.1208566079326,2693.4097333317336,2570.8466798030804
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2020,617493.4091881149,627209.7714050009,608250.0474261624
4,YLLs (Years of Life Lost),4636,Wales,3,Both,8,15-19 years,294,All causes,1,Number,2021,3410.171315819673,3501.097580152403,3327.1152244947393
4,YLLs (Years of Life Lost),4636,Wales,3,Both,37,20+ years,294,All causes,1,Number,2021,609882.3311818044,619960.2561200828,600053.3637440725
