measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
4,AVP (Années de Vie Perdues),163,Inde,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,339131544.1002614,361504217.28814024,319211711.68597955
4,AVP (Années de Vie Perdues),161,Bangladesh,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,37135875.443879336,40415246.92965465,34162692.94135021
4,AVP (Années de Vie Perdues),18,Thaïlande,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,13876891.190136082,16266326.977210185,11927930.788373854
4,AVP (Années de Vie Perdues),12,Laos,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,2145315.8779811207,2438330.6908175824,1844931.552378465
4,AVP (Années de Vie Perdues),6,La Chine,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,245923972.42529184,284517868.9647899,210956774.74688604
4,AVP (Années de Vie Perdues),16,Philippines,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,21315417.161293954,22796227.730922934,20071708.639144856
4,AVP (Années de Vie Perdues),10,Cambodge,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,4214392.321732559,4755961.534017732,3714330.1832686393
4,AVP (Années de Vie Perdues),12,Laos,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,1845576.6115047592,2288244.0522612743,1469778.7513760014
4,AVP (Années de Vie Perdues),38,Mongolie,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,689104.2142578374,734753.0166727054,643666.7279145546
4,AVP (Années de Vie Perdues),10,Cambodge,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,4035380.8679604162,4986141.235972378,3271803.4871587846
4,AVP (Années de Vie Perdues),16,Philippines,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,22204912.778609704,23749986.923688345,20717459.039124705
4,AVP (Années de Vie Perdues),68,Corée du Sud,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,5816699.483847686,5860849.609859091,5775626.538416538
4,AVP (Années de Vie Perdues),142,Iran,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,10710418.609273162,10997716.32941253,10433868.534677034
4,AVP (Années de Vie Perdues),11,Indonésie,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,61378399.46590357,70085139.04221903,53392541.396330446
4,AVP (Années de Vie Perdues),161,Bangladesh,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,33119181.85778818,38651897.0389946,28218218.201672018
4,AVP (Années de Vie Perdues),164,Népal,3,Les deux,22,Tout age,294,Toutes causes,1,#,2011,7020855.531161895,7946567.627178798,6111706.013666513
4,AVP (Années de Vie Perdues),67,Japon,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,20259711.62298818,20353653.120085508,20176392.38475441
4,AVP (Années de Vie Perdues),165,Pakistan,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,75180566.31059338,84372047.49497083,66879819.86283322
4,AVP (Années de Vie Perdues),164,Népal,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,7166160.007970523,8359058.1311056735,6127861.577512984
4,AVP (Années de Vie Perdues),20,Viêt Nam,3,Les deux,22,Tout age,294,Toutes causes,1,#,2020,17463003.299136657,20506120.97417007,14455470.912609646
